title	author	publisher	pub_date	sudoc	digagent	contributor	ht_link	availability
Optical Dynamics Experiment (ODEX)	Baker, Karen S. (Karen Schepeler), 1948- Epstein, Charleen R University of California (System). Institute of Marine Resources Optical Dynamics Experiment United States. Office of Naval Research	Institute of Marine Resources, Scripps Institution of Oceanography, University of California at San Diego,	1982		google	UCSD	https://catalog.hathitrust.org/Record/102265556	Limited View
Report for the year	Blackburn, Maurice University of California (System). Institute of Marine Resources Scripps Tuna Oceanography Research Program Scripps Institution of Oceanography National Science Foundation (U.S.) United States. Bureau of Commercial Fisheries	Scripps Institution of Oceanography,	1970		google	UCSD	https://catalog.hathitrust.org/Record/102265557	Limited View
Coastal Data Information Program (a cooperative program by the U.S. Army Corps of Engineers and the California Department of Boating and Waterways)	Seymour, Richard J., 1929- Thomas, J. O. (Julianna O.) Castel, David University of California (System). Institute of Marine Resources. Ocean Engineering Research Group Coastal Data Information Program United States. Army. Corps of Engineers California. Department of Boating and Waterways	US Army Corps of Engineers : State of California, The Resources Agency, Dept. of Boating and Waterways,	1986		google	UCSD	https://catalog.hathitrust.org/Record/102265559	Limited View
Lipid composition of fish protein concentrate	Olcott, H. S. (Harold S.) Smith, Vega J University of California (System). Institute of Marine Resources University of California, Davis. Department of Food Science and Technology United States. Department of Commerce	[University of California, Institute of Marine Resources],	1972		google	UCSD	https://catalog.hathitrust.org/Record/102265562	Limited View
Effects of some representative compounds in petroleum refinery effluents on marine phytoplankton	Thomas, William H. (William Hewitt), 1926- University of California (System). Institute of Marine Resources United States. Environmental Protection Agency	Institute of Marine Resources, Scripps Institution of Oceanography, University of California,	1979		google	UCSD	https://catalog.hathitrust.org/Record/102265566	Limited View
Management approaches for marine fisheries	Cicin-Sain, Biliana Wyner, Alan J Silva, Maynard Edward, 1949- Quadraccia, Art Moore, J. E. (John E.) Hibbeln, H. Kenneth University of California (System). Sea Grant College Program University of California (System). Institute of Marine Resources United States. National Oceanic and Atmospheric Administration. Office of Sea Grant California. Resources Agency	Institute of Marine Resources, University of California,	1977		google	UCSD	https://catalog.hathitrust.org/Record/102265568	Limited View
Coastal zone bibliography	Jenks, Bonnie Breadon, James Sorensen, Jens C University of California (System). Sea Grant College Program University of California (System). Institute of Marine Resources United States. National Oceanic and Atmospheric Administration. Office of Sea Grant	Institute of Marine Resources, University of California,	1976		google	UCSD	https://catalog.hathitrust.org/Record/102265569	Limited View
Review of existing information on fishes in the Deep Ocean Mining Environmental Study (DOMES) area of the tropical Pacific	Blackburn, Maurice University of California (System). Institute of Marine Resources Deep Ocean Mining Environmental Study United States. National Oceanic and Atmospheric Administration	Institute of Marine Resources, University of California,	1976		google	UCSD	https://catalog.hathitrust.org/Record/102265570	Limited View
University of California Sea Grant College Program annual report, 1973-1974	University of California (System). Sea Grant College Program Firger, Barbara University of California (System). Institute of Marine Resources United States. National Oceanic and Atmospheric Administration. Office of Sea Grant	University of California Sea Grant College Program, Institute of Marine Resources,	1975		google	UCSD	https://catalog.hathitrust.org/Record/102265571	Limited View
California manufacturing technology center	National Institute of Standards and Technology (U.S.) California Community Colleges.	California Community Colleges,	1992		google	UCR	https://catalog.hathitrust.org/Record/102266356	Limited View
California manufacturing technology center	National Institute of Standards and Technology (U.S.) California Community Colleges.	California Community Colleges,	1992		google	UCR	https://catalog.hathitrust.org/Record/102266357	Limited View
Earthquake preparedness policy	United States. Federal Emergency Management Agency. California. Office of Emergency Services. Bay Area Regional Earthquake Preparedness Project. Southern California Earthquake Preparedness Project.	Southern California Earthquake Preparedness Project and Bay Area Regional Earthquake Preparedness Project,	1992		google	UCR	https://catalog.hathitrust.org/Record/102266464	Limited View
The potential contribution of fertilizers to water pollution	Douglas, Lowell A. Rutgers, the State Univeristy. Water Resources Research Institute. United States. Office of Water Resources Research.	Dept. of Soils and Crops, New Jersey Agricultural Experiment Station, Rutgers, the State University,	1976		google	UCR	https://catalog.hathitrust.org/Record/102266612	Limited View
Application of non-point source response functions to general urban land uses	Young, G. Kenneth. Neal, Eddie. United States. Office of Water Research and Technology. Geological Survey (U.S.) University of the District of Columbia. Water Resources Research Center. Catholic University of America. Department of Civil Engineering.	Dept. of Civil Engineering, the Catholic University of America : Water Resources Research Center,	1986		google	UCR	https://catalog.hathitrust.org/Record/102266627	Limited View
Coastal nonpoint pollution control program	United States. Environmental Protection Agency. Office of Water. United States. National Oceanic and Atmospheric Administration.	U.S. Dept. of Commerce, National Oceanic and Atmospheric Administration ; U.S. Environmental Protection Agency, Office of Water,	1993		google	UCR	https://catalog.hathitrust.org/Record/102266644	Limited View
Relationship between chemically determined and biologically available forms of phosphorus in lakes and streams	Trama, Francesco B. McIntosh, Alan W. Geological Survey (U.S.) Rutgers University. Center for Coastal and Environmental Studies.	Center for Coastal and Environmental Studies, Rutgers, The State University of New Jersey,	1985		google	UCR	https://catalog.hathitrust.org/Record/102266655	Limited View
Identification of total and biologically sensitive forms of toxic metal inputs to an urban affected river	Thielk, Edward D. Felton, Samuel P. Geological Survey (U.S.) United States. Bureau of Reclamation. Office of Water Policy. University of Washington. Fisheries Research Institute.	Fisheries Research Institute, School of Fisheries, University of Washington,	1983		google	UCR	https://catalog.hathitrust.org/Record/102266658	Limited View
Characterization of humic-pesticide interactions	Benson, William H. Kadlec, Matthew C. Mississippi State University. Water Resources Research Institute. United States. Department of the Interior.	Water Resources Research Institute, Mississippi State University,	1994		google	UCR	https://catalog.hathitrust.org/Record/102266659	Limited View
Bioremediation of low level PCP and PAHS contaminated water using biofiltration	Borazjani, Abdolhamid. Diehl, Susan Vest. United States. Department of the Interior.	Water Resources Research Institute, Mississippi State University,	1996		google	UCR	https://catalog.hathitrust.org/Record/102266681	Limited View
Utilizing vegetative filter strips of varying widths to reduce herbicides in runoff water	Shaw, David R. (David Ray), 1959- Tingle, Chris H. United States. Department of the Interior.	Water Resources Research Institute, Mississippi State University,	1996		google	UCR	https://catalog.hathitrust.org/Record/102266687	Limited View
The ground water supply survey	Westrick, James J. Thomas, Robert F. Mello, J. Wayne. United States. Environmental Protection Agency. Office of Drinking Water.	Technical Support Division, Office of Drinking Water, Office of Water, Environmental Protection Agency,	1983		google	UCR	https://catalog.hathitrust.org/Record/102266695	Limited View
Investigation of the use of a vortex flow to separate oil from an oil-water mixture	United Aircraft Corporation. Research Laboratories. Mensing, Arthur E. United States. Coast Guard. Office of Research and Development. United States. Coast Guard.		1970		google	UCR	https://catalog.hathitrust.org/Record/102266765	Limited View
Analysis of thermal pollution dispersion	Ahlert, R. C., 1932- United States. Office of Water Resources Research. Rutgers University. Water Resources Research Institute.	New Jersey Water Resources Research Institute, Rutgers University,	1972		google	UCR	https://catalog.hathitrust.org/Record/102266782	Limited View
Control of foaming in pulp and paper mill white water	Lightsey, George R. Hall, William B., 1916- United States. Office of Water Research and Technology. Mississippi State University. Water Resources Research Institute.	Water Resources Research Institute, Mississippi State University,	1979		google	UCR	https://catalog.hathitrust.org/Record/102266785	Limited View
Reasonableness of rates charged on fruit and vegetables	Cassatt, Alexander Johnson. United States. Interstate Commerce Commission.		1892		ia	IUIUC	https://catalog.hathitrust.org/Record/102267948	Full View
Report of Special Agent John G. Ames	Ames, John G. (John Griffith), 1834-1910. United States. Office of Indian Affairs.	s.n.,	1873		ia	IUIUC	https://catalog.hathitrust.org/Record/102267973	Full View
United States of America vs. United States Steel Corporation and others	Vreeland, John B. Dickinson, J. M. (Jacob McGavock), 1851-1928. Wickersham, George W. (George Woodward), 1858-1936. United States. Circuit Court (New Jersey) United States Steel Corporation.	s.n.,	1912		ia	IUIUC	https://catalog.hathitrust.org/Record/102268065	Full View
United States v. Standard Oil Company of New Jersey and others	Standard Oil Company. United States. Circuit Court (Missouri : Eastern District)	s.n.,	1911		ia	IUIUC	https://catalog.hathitrust.org/Record/102268066	Full View
Madrich survey	Maluchmai, Dominic. U.S. Census Bureau. Population Division.	FSM Statistics ; U.S. Bureau of the Census, Population Division,	2003		google	UCBK	https://catalog.hathitrust.org/Record/102268870	Limited View
