title	author	publisher	pub_date	sudoc	digagent	contributor	ht_link	availability
Failure probabilities for log-normal capacity distribution with normal distribution of demands	Reed, Jack W., U.S. Atomic Energy Commission. Sandia Laboratories.	Sandia Laboratories, Test Effects Department,	1970	Y3.AT 7:22/SC-RR-70-547	google	GWLA	https://catalog.hathitrust.org/Record/102479723	Full View
Nonlinear resonances in the motion of rolling reentry bodies	Nayfeh, Ali Hasan, 1933-., Saric, William S., author. Sandia Corporation. U.S. Atomic Energy Commission.	Sandia Laboratories, Aerophysics Studies Division,	1971	Y3.AT 7:22/SC-RR-71-0807	google	GWLA	https://catalog.hathitrust.org/Record/102479726	Full View
The characteristics of a laminar boundary layer on a spinning tangent ogive cylinder at angle of attack	Vaughn, H. R., George, Oscar L., Jr., author. Sandia Corporation. U.S. Atomic Energy Commission.	Sandia Laboratories,	1972	Y3.AT 7:22/SC-RR-71-0851	google	GWLA	https://catalog.hathitrust.org/Record/102479727	Full View
TELTAC	Vandevender, Sharla G., U.S. Atomic Energy Commission Sandia Corporation.	Sandia Corporation, Physical Standards Division,	1967	Y3.AT 7:22/SC-CR-67-2670	google	GWLA	https://catalog.hathitrust.org/Record/102479692	Full View
Organic electrolyte battery	McDonald, Guy D., Globe-Union Incorporated. Sandia Laboratories. U.S. Atomic Energy Commission.	Sandia Corporation,	1969	Y3.AT 7:22/SC-CR-69-3290	google	GWLA	https://catalog.hathitrust.org/Record/102479702	Full View
A trailing-camera technique for studying projectile penetration into earth materials	Colp, J. L., Widdows, H. E., author. Wilkes, P. R., author. Pepper, William B., author. Sandia Corporation. U.S. Atomic Energy Commission.	Sandia Laboratory,	1968	Y3.AT 7:22/SC-DR-67-3029	google	GWLA	https://catalog.hathitrust.org/Record/102479705	Full View
Additional Hugoniot data for geologic materials	Bass, Robert C., U.S. Atomic Energy Commission. Sandia Laboratory.	Sandia Laboratory,	1966	Y3.AT 7:22/SC-RR-66-548	google	GWLA	https://catalog.hathitrust.org/Record/102479718	Full View
Photoionization of N₂ and O₂ ahead of strong shock waves in a shock tube	Mulac, A. J., Sandia Corporation. U.S. Atomic Energy Commission.	Sandia Laboratories, Experimental Aerophysics Division,	1971	Y3.AT 7:22/SC-RR-71-0560	google	GWLA	https://catalog.hathitrust.org/Record/102479724	Full View
Surface flow angles on an ogive cylinder at angle of attack in supersonic flow	Vaughn, Harold R., George, Oscar L., Jr., author. Sandia Corporation. U.S. Atomic Energy Commission.	Sandia Laboratories,	1971	Y3.AT 7:22/SC-RR-71-0781	google	GWLA	https://catalog.hathitrust.org/Record/102479725	Full View
Base impellers for roll control of reentry vehicles	Bennett, M. D., Trujillo, Amado A.. author. U.S. Atomic Energy Commission. Sandia Corporation.	Sandia Laboratories,	1969	Y3.AT 7:22/SC-13 RR	google	GWLA	https://catalog.hathitrust.org/Record/102479736	Full View
SRE-PEP pump performance	Peckinpaugh, C. L., U.S. Atomic Energy Commission. North American Aviation. Atomics International Division.	North American Aviation, Inc., Atomics International Division,	1967	Y3.At 7:22/NAA-SR-12409	google	GWLA	https://catalog.hathitrust.org/Record/102479799	Full View
Biaxial stress-rupture properties of austenitic stainless steels in zirconium-gettered sodium	Lee, W. T., U.S. Atomic Energy Commission. North American Aviation. Atomics International Division.	North American Aviation, Inc., Atomics International Division,	1967	Y3.At 7:22/NAA-SR-12353	google	GWLA	https://catalog.hathitrust.org/Record/102479797	Full View
ARIADNE-I	Vaughan, E. U., Berland, R. F., author. U.S. Atomic Energy Commission. North American Aviation. Atomics International Division.	North American Aviation, Inc., Atomics International Division,	1967	Y3.At 7:22/NAA-SR-12376	google	GWLA	https://catalog.hathitrust.org/Record/102479798	Full View
Visual distortion	Kennedy, R. S. (Robert Samuel), 1936-., Naval Aerospace Medical Institute (U.S.).	U.S. Naval Aerospace Medical Institute, U.S. Naval Aviation Medical Center,	1970	D 206.18:NAMI-MONO-15	google	GWLA	https://catalog.hathitrust.org/Record/102479803	Full View
Clinical pathological correlations in squirrel monkeys after suppression of semi-circular canal function by streptomycin sulfate	Igarashi, Makoto., Graybiel, Ashton, |d 1902-., author. McLoed, Michael E., author. Naval School of Aviation Medicine (U.S.). United States. Navy Department. Bureau of Medicine & Surgery	U.S. Naval School of Aviation Medicine, U.S. Naval Aviation Medical Center,	1965	D 206.16:940	google	GWLA	https://catalog.hathitrust.org/Record/102479806	Full View
A comparison of effectiveness of some antimotion sickness drugs using recommended and larger than recommended doses as tested in the slow rotation room	Wood, Charles D., Kennedy, Robert S. (Robert Spayde), 1933-., author. Graybiel, Ashton, 1902-, author. Naval School of Aviation Medicine (U.S.) United States. Navy Department. Bureau of Medicine & Surgery.	U.S. Naval School of Aviation Medicine, U.S. Naval Aviation Medical Center,	1965	D 206.16:945	google	GWLA	https://catalog.hathitrust.org/Record/102479807	Full View
Visual localization of the horizontal as a function of body tilt up to ℗± 90©� from gravitational vertical	Miller, Earl F., II., Graybiel, Ashton, 1902-., author. Van den Brink, Gert., author. Fregly, Alfred R., author. Naval School of Aviation Medicine (U.S.) United States. Navy Department. Bureau of Medicine & Surgery.	U.S. Naval School of Aviation Medicine, U.S. Naval Aviation Medical Center,	1965	D 206.16:942	google	GWLA	https://catalog.hathitrust.org/Record/102479810	Full View
Otolith organ activity within earth standard, one-half standard, and zero gravity environments	Miller, Earl F., II., Graybiel, Ashton, 1902-., author. Naval School of Aviation Medicine (U.S.) United States. Navy Department. Bureau of Medicine & Surgery. Kellogg, Robert S, author.	U.S. Naval School of Aviation Medicine, U.S. Naval Aviation Medical Center,	1965	D 206.16:943	google	GWLA	https://catalog.hathitrust.org/Record/102479811	Full View
Factors contributing to the delay in the perception of the oculogravic illusion	Clark, Brant., Graybiel, Ashton, 1902-., author. Naval School of Aviation Medicine (U.S.) United States. Navy Department. Bureau of Medicine & Surgery.	U.S. Naval School of Aviation Medicine, U.S. Naval Aviation Medical Center,	1965	D 206.16:944	google	GWLA	https://catalog.hathitrust.org/Record/102479812	Full View
Intermedia aspects of air and water pollution control	Stone, Ralph, Smallwood, Herbert, author. United States. Environmental Protection Agency. Office of Research and Development.	U.S. Environmental Protection Agency, Office of Research and Development,	1973	EP 1.23/3:600/5-73-003	google	GWLA	https://catalog.hathitrust.org/Record/102479848	Full View
Development of criteria for seismic review of selected nuclear power plants	Newmark, N. M. (Nathan Mortimore), 1910-1981. Hall, W. J. (William Joel), 1926- U.S. Nuclear Regulatory Commission. Division of Operating Reactors.	Nucler Regulatory Commission, Office of Nuclear Reactor Regulation, Division of Operating Reactor ; for sale by the National Technical Information Service,	1978	Y 3.N 88:25/0098	google	GWLA	https://catalog.hathitrust.org/Record/3119723	Full View
Characterization of agglomerates of UO₂ aerosol particles	Jordan, Hans, 1939- Gieseke, J. A. (James A.) Battelle Memorial Institute. Columbus Laboratories. U.S. Nuclear Regulatory Commission. Division of Reactor Safety Research.	Nuclear Regulatory Commission, Office of Nuclear Regulatory Research, Division of Reactor Safety Research ; for sale by the National Technical Information Service,	1978	Y 3.N 88:25/0489	google	GWLA	https://catalog.hathitrust.org/Record/3181958	Full View
The state of the system, [SOS] model	Williams, Edward R. House, Peter William, 1937- United States. Environmental Protection Agency. Office of Research and Development.	Office of Research and Development, U.S. Environmental Protection Agency; for sale by the Supt. of Docs., U.S. Govt. Print. Off.,	1974		google	GWLA	https://catalog.hathitrust.org/Record/102478760	Limited View
Risk methodology for geologic disposal of radioactive waste	Dillon, Richard T. Pahwa, Suresh B. Lantz, Ronald B. U.S. Nuclear Regulatory Commission. Office of Nuclear Regulatory Research. Probabilistic Analysis Staff. Sandia Laboratories. Fuel Cycle Risk Analysis Division. Intera Environmental Consultants.	The Commission ; Available from National Technical Information Service,	1978	Y 3.N 88:25/0424	google	GWLA	https://catalog.hathitrust.org/Record/102480007	Full View
Risk methodology for geologic disposal of radioactive waste	Campbell, James E., 1943- Donath, Fred A. author. Helton, Jon C. author. Shaw, Herbert R. author. Pearson, F. Joe author. McGrath, Peter E. author. Davis, Herbert T. author. Tierny, Martin S. author. Dillon, Richard T. author. Sandia Laboratories. U.S. Nuclear Regulatory Commission. Office of Nuclear Regulatory Research. Probabilistic Analysis Staff.	National Technical Information Service, U.S. Dept. of Commerce U.S. Nuclear Regulatory Commission,	1978	Y 3.N 88:25/0458	google	GWLA	https://catalog.hathitrust.org/Record/102480012	Full View
Nuclear power plant fire protection	Minor, Earl E. Berry, Dennis L., author. U.S. Nuclear Regulatory Commission. Office of Nuclear Reactor Regulation. Sandia Laboratories. United States. National Technical Information Service. United States. Government Printing Office. U.S. Nuclear Regulatory Commission. Engineering Methodology Standards Branch.	National Technical Information Service GPO Sales Program, Division of Technical Information and Document Control Nuclear Regulatory Commission, Office of Standards Development, Engineering Methodology Standards Branch,	1979	Y 3.N 88:25/0468	google	GWLA	https://catalog.hathitrust.org/Record/102480014	Full View
Comprehensive management of phosphorus water pollution	Porcella, Donald B., Walkingshaw, R. M., author. Middlebrooks, E. J., author. Lewis, W. D., author. Jurinak, J. J., author. Jenkins, D. I., author. Grenney, W. J., author. Crawford, A. B., author. Asplund, O. W., author. Andersen, J. C., author. Bishop, A. B., author. United States. Environmental Protection Agency. Office of Research and Development.	U.S. Environmental Protection Agency, Office of Research and Development,	1974	EP 1.23/3:600/5-74-010	google	GWLA	https://catalog.hathitrust.org/Record/102479858	Full View
Used oil law in the United States and Europe	Irwin, Will A., Liroff, Richard A., author. United States. Environmental Protection Agency. Office of Research and Development.	U.S. Environmental Protection Agency, Office of Research and Development,	1974	EP 1.23/3:600/5-74-025	google	GWLA	https://catalog.hathitrust.org/Record/102479859	Full View
Inspection of nuclear reactor welding by acoustic emission	Prine, D. W. Mathieson, T. A., author. U.S. Nuclear Regulatory Commission. Office of Nuclear Reactor Regulation. Gard, inc. U.S. Nuclear Regulatory Commission. Office of Nuclear Regulatory Research. Metallurgy and Materials Research Branch.	For sale by the National Technical Information Service Nuclear Regulatory Commission, Office of Nuclear Regulatory Research, Division of Reactor Safety Research, Metallurgy and Materials Research Branch,	1978	Y 3.N 88:25/0461	google	GWLA	https://catalog.hathitrust.org/Record/102480013	Full View
Methods for prediction of strong earthquake ground motion	U.S. Nuclear Regulatory Commission. Division of Siting, Health, and Safeguards Standards. Trifunac, Mihailo D. (Mihailo Dimitrije) U.S. Nuclear Regulatory Commission. Office of Nuclear Reactor Regulation. University of Southern California. Department of Civil Engineering.	For sale by the National Technical Information Service. Nuclear Regulatory Commission, Office of Nuclear Regulatory Research, Division of Reactor Safety Research,	1978	Y 3.N 88:25/0689	google	GWLA	https://catalog.hathitrust.org/Record/102480048	Full View
In-plant source term measurements at Zion Station	Dyer, N. C. U.S. Nuclear Regulatory Commission. Division of Safeguards, Fuel Cycle, and Environmental Research. Idaho National Engineering Laboratory. Allied Chemical Corporation. EG&G Idaho.	Division of Safeguards, Fuel Cycles [sic, i.e. Cycle], and Environmental Research, Office of Nuclear Regulatory Research, U.S. Nuclear Regulatory Commission ; for sale by the National Technical Information Service,	1979	Y 3.N 88:25/0715	google	GWLA	https://catalog.hathitrust.org/Record/3119747	Full View
Subsurface radar profiling field tests at low-level nuclear waste burial sites	Beers, R. (Richard), 1940- Morey, R. U.S. Nuclear Regulatory Commission. Division of Health, Siting, and Waste Management.	The Commission,	1981	Y 3.N 88:25/1272	google	GWLA	https://catalog.hathitrust.org/Record/3184030	Limited View
