title	author	publisher	pub_date	sudoc	digagent	contributor	ht_link	availability
Improved and enhanced oil recovery in Illinois through reservoir characterization	Oltz, Donald F. United States. Office of Fossil Energy. Illinois State Geological Survey.	Prepared by Illinois State Geological Survey for U.S. Department of Energy,	1994		google	UIUC	https://catalog.hathitrust.org/Record/102565932	Full View
Airport design information	United States. Civil Aeronautics Administration.	Dept. of commerce. Civil aeronautics administration],	1941		google	UIUC	https://catalog.hathitrust.org/Record/102565933	Full View
Urban air pollution problems	Spratlin, William A United States. Environmental Protection Agency. Region VII. United States. President's Air Quality Advisory Board.	U. S. Environmental Protection Agency, Region VII,	1973		google	UIUC	https://catalog.hathitrust.org/Record/102565963	Limited View
Community noise exposure resulting from aircraft operations	Bolt, Beranek, and Newman, inc. Horonjeff, Richard D. Aerospace Research Laboratories (U.S.)	Aerospace Medical Research Laboratory, Aerospace Medical Division, Air Force Systems Command,	1974		google	UIUC	https://catalog.hathitrust.org/Record/102565966	Full View
Urban institutions abroad	United States. Dept. of Housing and Urban Development. Office of International Affairs.		1974		google	UIUC	https://catalog.hathitrust.org/Record/102565996	Limited View
The environmental consequences of urban growth in Portugal	Massa, Alison K. Macleod, Robert.	Abt Associates,	1991		google	UIUC	https://catalog.hathitrust.org/Record/102566024	Full View
A reference source for analgesia & analgesics in animals	Crawford, Richard L. Animal Welfare Information Center (U.S.)	Animal Welfare Information Center, National Agricultural Library, U.S. Dept. of Agriculture,	2000		google	UIUC	https://catalog.hathitrust.org/Record/102566125	Full View
Operation of the trade agreements program, July 1934 to April 1948	United States Tariff Commission.	[United States tariff commission]	1948	TC 1.2:T 67/10/pt.1-5/prelim.	google	UIUC	https://catalog.hathitrust.org/Record/102566209	Limited View
Classification. Class D. Subclasses D-DJ. History (general). History of Europe, part 1	Library of Congress. Office for Subject Cataloging Policy.	Library of Congress : For sale by the Cataloging Distribution Service, Library of Congress,	1990	LC26.9:D-DJ	google	UIUC	https://catalog.hathitrust.org/Record/102566239	Full View
For the home-buying veteran	United States. Federal Housing Administration. Housing and Home Finance Agency. United States. Veterans Administration. Office of Housing Expediter.	[U.S. Govt. Print. Off.],	1949	HH 2.2:V 64	google	UIUC	https://catalog.hathitrust.org/Record/102566307	Full View
A computational model for chemically reacting flow in boundary layers, shear layers, and ducts	Kee, R. J. Miller, J. A. (James Angus) Sandia National Laboratories.	Sandia National Laboratories,	1981	E 1.28:SAND/81-8241	google	UIUC	https://catalog.hathitrust.org/Record/102566353	Full View
Transportation control strategy development for the greater Houston area	TRW Inc. Transportation and Environmental Operations. United States. Environmental Protection Agency. Office of Air Quality Planning and Standards.	U.S. Govt. Print. Off.,	1973	EP 4.9/2:1373	google	UIUC	https://catalog.hathitrust.org/Record/102566377	Full View
Transportation control strategy development for the greater Houston area	TRW Inc. Transportation and Environmental Operations. United States. Environmental Protection Agency. Office of Air and Water Programs.	Environmental Protection Agency, Office of Air and Water Programs,	1972	EP 4.9/2:1373	google	UIUC	https://catalog.hathitrust.org/Record/102566378	Full View
Careers in communications media	Oregon. Dept. of Education.	For sale by the Supt. of Docs., U.S. G.P.O.],	1975	HE 19.108:C 73	google	UIUC	https://catalog.hathitrust.org/Record/102566397	Limited View
Ideal gas thermodynamic functions of the isotopic hydrogen sulfides	Haar, Lester. United States. National Bureau of Standards.	U.S. Dept. of Commerce, National Bureau of Standards,	1955		google	UIUC	https://catalog.hathitrust.org/Record/102566406	Limited View
Correspondence handbook	United States Civil Service Commission.	U.S. Govt. Print. Off.],	1948		google	UIUC	https://catalog.hathitrust.org/Record/102566409	Full View
An Assessment of flood management activities in Maryland	Soscia, Mary Lou. Andrews, Thomas C. United States. Federal Emergency Management Agency. Maryland. Water Resources Administration.	Water Resources Administration,	1982		google	UIUC	https://catalog.hathitrust.org/Record/102566427	Limited View
Terrestrial magnetism	U.S. Coast and Geodetic Survey.	Govt. Print Off.,	1923		google	UIUC	https://catalog.hathitrust.org/Record/102566429	Full View
Lincoln, Clifty Creek, and Patoka Reservoirs, Wabash River Basin, Indiana and Illinois	United States. Army. Corps of Engineers.	U.S. G.P.O.,	1965	D 103.22:L 63	google	UIUC	https://catalog.hathitrust.org/Record/102566433	Full View
Artificially nourished and constructed beaches	Hall, Jay V.	U.S. Beach Erosion Board,	1952		google	UIUC	https://catalog.hathitrust.org/Record/102566434	Full View
Sailing directions (planning guide) for the North Sea and Baltic Sea	United States. Defense Mapping Agency. Hydrographic/Topographic Center.	Defense Mapping Agency, Hydrographic/Topographic Center : For sale by authorized sales agents of the Defense Mapping Agency Combat Support Center,	1990	D 5.317:190/990	google	UIUC	https://catalog.hathitrust.org/Record/102566458	Full View
Sailing directions for the Pacific Islands, volume II	United States. Defense Mapping Agency. Hydrographic Center	Defense Mapping Agency, Hydrographic Center,	1976		google	UIUC	https://catalog.hathitrust.org/Record/102566459	Full View
Rural family living	United States. Bureau of Home Economics.	United States Dept. of Agriculture, Bureau of Home Economics,	1942		google	UIUC	https://catalog.hathitrust.org/Record/102566461	Full View
Syllabus of charts for use in county agricultural adjustment planning	United States. Agricultural Adjustment Administration.	U.S. Dept. of Agriculture, Agricultural Adjustment Administration,	1935	A 55.2:C 83/1	google	UIUC	https://catalog.hathitrust.org/Record/102566462	Full View
Presentation by the Bureau of Agricultural Economics before the Temporary National Economic Committee	United States. Bureau of Agricultural Economics. United States. Congress. House. Temporary National Economic Committee.		1940		google	UIUC	https://catalog.hathitrust.org/Record/102566463	Full View
Revised estimates of receipts from the sale of principal farm products, by states, January 1934-June 1935	United States. Bureau of Agricultural Economics.	[U.S. Dept. of Agriculture, Bureau of Agricultural Economics],	1935	A 36.81/2:	google	UIUC	https://catalog.hathitrust.org/Record/102566464	Full View
County government and its reorganization in the United States	Library of Congress. Division of Bibliography. Baden, Anne Laura, 1879-1944.	Place of publication not identified	1934	LC 2.2:C 83	google	UIUC	https://catalog.hathitrust.org/Record/102566466	Limited View
Approximate method of determining the pressure distribution of an adiabatic gas flow	Ringleb, Friedrich, 1900-	Graduate Division of Applied Mathematics, Brown University,	1948		google	UIUC	https://catalog.hathitrust.org/Record/102566470	Full View
Ice loads on bridge piers	Watts, Frederick J Podolny, Walter. United States. Federal Highway Administration. Bridge Division.	Federal Highway Administration,	1976		google	UIUC	https://catalog.hathitrust.org/Record/102566481	Full View
Wartime production achievements and the reconversion outlook	United States. War Production Board.	U.S.Govt.Print.Off.,	1945		google	UIUC	https://catalog.hathitrust.org/Record/102566490	Limited View
Administration of the Rural electrification act	United States. Congress. Senate. Committee on Agriculture and Forestry.	United States Government Printing Office,	1944	Y 4.AG 8/2:R 88/6	google	UIUC	https://catalog.hathitrust.org/Record/102566500	Full View
Sources of information on nuclear power and the environment	Pacific Northwest River Basins Commission. Power Planning Committee.	Pacific Northwest River Basins Commission,	1973	Y 3.P 11/4:2 N 88	google	UIUC	https://catalog.hathitrust.org/Record/102566509	Full View
Elimination of Federal income tax indexation	Esenwein, Gregg A.	Congressional Research Service, Library of Congress,	1983		google	UIUC	https://catalog.hathitrust.org/Record/102566515	Full View
The Bluejackets' manual	United States Naval Institute.	United States Naval Institute,	1940		google	UIUC	https://catalog.hathitrust.org/Record/102566537	Full View
Medical subject headings, tree annotations, 1984	Charen, Thelma. National Library of Medicine (U.S.)	National Library of Medicine, Bibliographic Services Division, Index Section ; U.S. Department of Health and Human Services,	1983		google	UIUC	https://catalog.hathitrust.org/Record/102566548	Full View
Design concepts for a national network of transportation research information services (TRISNET)	National Research Council (U.S.). Transportation Research Board. United States. Dept. of Transportation. Office of the Assistant Secretary for Systems Development and Technology.	National Academy of Sciences,	1975		google	UIUC	https://catalog.hathitrust.org/Record/102566551	Full View
Reading for profit	Library of Congress. Division for the Blind.		1960		google	UIUC	https://catalog.hathitrust.org/Record/102566557	Full View
Report to the President on the labor dispute in the bituminous coal industry	Board of Inquiry on the Labor Dispute in the Bituminous Coal Industry (U.S.)	[U.S. G.P.O.],	1948		google	UIUC	https://catalog.hathitrust.org/Record/102566589	Full View
Ground water from Lower Cretaceous rocks in Kansas	Keene, Katherine M. Bayne, Charles K., joint author. Geological Survey (U.S.) Kansas Geological Survey.	Kansas Geological Survey, University of Kansas,	1977		google	UIUC	https://catalog.hathitrust.org/Record/102566667	Limited View
Water-resources reconnaissance of Ness County, west-central Kansas	Jenkins, Edward D., 1916- Pabst, Marilyn E., joint author. Kansas Geological Survey. Geological Survey (U.S.)	Kansas Geological Survey, University of Kansas,	1977		google	UIUC	https://catalog.hathitrust.org/Record/102566668	Limited View
Digital model of the Ogallala aquifer of the northern part of the northern high plains of Colorado	Luckey, Richard R. Hofstra, Warren E. Colorado Water Conservation Board. Geological Survey (U.S.)	Colorado Water Conservation Board,	1974		google	UIUC	https://catalog.hathitrust.org/Record/102566670	Limited View
Records and logs of selected wells and test holes, and chemical and radiometric analyses of ground water, Prowers County, Colorado	Voegeli, Paul T. Hershey, Lloyd A., 1927- Geological Survey (U.S.)		1960		google	UIUC	https://catalog.hathitrust.org/Record/102566671	Full View
Hydrology and model of North Fork Solomon River Valley, Kirwin Dam to Waconda Lake, north-central Kansas	Jorgensen, Donald G. Stullken, Lloyd E. Geological Survey (U.S.) Kansas Geological Survey.	University of Kansas Publications,	1981		google	UIUC	https://catalog.hathitrust.org/Record/102566672	Limited View
Hydrogeologic and water-quality data in western Jefferson County, Colorado	Hofstra, Warren E. Hall, Dennis C. Geological Survey (U.S.)	Colorado Dept. of Natural Resources,	1975		google	UIUC	https://catalog.hathitrust.org/Record/102566674	Limited View
Selected standards for the consolidated financial report of the United States government	United States. Federal Accounting Standards Advisory Board.	Federal Accounting Standards Advisory Board,	2003		google	UIUC	https://catalog.hathitrust.org/Record/102566675	Full View
