Compilation of narcotics laws, treaties, and executive documents	United States. Library of Congress. Congressional Research Service. United States. Congress. House. Committee on Foreign Affairs.	U.S. G.P.O. : For sale by the Supt. of Docs., Congressional Sales Office,	1986	Y 4.F 76/1:N 16/11	google	PST	https://catalog.hathitrust.org/Record/7056224	Limited View
Lockbourne test track	United States. Army. Corps of Engineers. Ohio River Division Laboratories.	Ohio River Division Laboratories,	1944		google	UCBK	https://catalog.hathitrust.org/Record/102203231	Full View
Superstores or mom and pops?	Lagakos, David. Federal Reserve Bank of Minneapolis. Research Department.	Federal Reserve Bank of Minneapolis, Research Dept.,	2009		google	UCBK	https://catalog.hathitrust.org/Record/102202967	Limited View
Aggregate labor supply	Wallenius, Johanna. Prescott, Edward C. Federal Reserve Bank of Minneapolis. Research Department.	Federal Reserve Bank of Minneapolis, Research Dept.,	2011		google	UCBK	https://catalog.hathitrust.org/Record/102203261	Limited View
Introduction to the study of mortuary customs among the North American Indians	Yarrow, H. C. (Harry Crécy), 1840-1929.	IndyPublish.com,	2007		google	UCBK	https://catalog.hathitrust.org/Record/102203263	Full View
Turkish: military situations	Army Language School (U.S.)		1959		google	UCBK	https://catalog.hathitrust.org/Record/102202796	Full View
Report of the Conference on Administrative Procedure	Conference on Administrative Procedure (1953-1954 : Washington, D.C.)		1954		google	UCBK	https://catalog.hathitrust.org/Record/102201704	Full View
Report to the Congress	United States. Commission on Organization of the Executive Branch of the Government (1953-1955)	United States Government Printing Office,	1955		google	UCBK	https://catalog.hathitrust.org/Record/102201709	Full View
A "hollow army" reappraised	Jones, Frank L. Army War College (U.S.). Strategic Studies Institute.	Strategic Studies Institute, U.S. Army War College,	2012		google	UCBK	https://catalog.hathitrust.org/Record/12101034	Full View
The Sandinista constitution	Nicaragua. United States. Department of State.	U.S. Department of State,	1987		google	UCLA	https://catalog.hathitrust.org/Record/102217326	Full View
Standard technical specifications for Westinghouse pressurized water reactors	U.S. Nuclear Regulatory Commission. Division of Operating Reactors. U.S. Nuclear Regulatory Commission. Office of Nuclear Reactor Regulation.	Division of Operating Reactors, Office of Nuclear Reactor Regulation, U.S. Nuclear Regulatory Commission : Available from GPO Sales Program, Division of Technical Information and Document Control, U.S. Nuclear Regulatory Commission ; National Technical Information Service [distributor],	1980	Y 3.N 88:10/0452/rev.3	google	GWLA	https://catalog.hathitrust.org/Record/101828887	Full View
Defense, civic action	Marshall Islands. United States. 1988 July 26. Marshall Islands. United States. Department of State.	Dept. of State : For sale by the Supt. of Docs., U.S. G.P.O.,	1993	S 9.10:11657	google	UCR	https://catalog.hathitrust.org/Record/102211032	Full View
Local board memoranda nos. 1 to 125 (September, 1948- September, 1972)	United States. Selective Service System.	U.S. Govt. print. off.,	1975	Y 3.Se 4:13-2/	google	UCR	https://catalog.hathitrust.org/Record/102211034	Full View
ACTION	United States. Action.	ACTION (Service Corps),	1976	AA 1.11:4200.12	google	UCR	https://catalog.hathitrust.org/Record/102210925	Full View
Postal, express mail service	Soviet Union. United States. 1988 Mar. 31. Soviet Union. United States. Department of State.	Dept. of State : For sale by the Supt. of Docs., U.S. G.P.O.,	1993	S 9.10:11439	google	UCR	https://catalog.hathitrust.org/Record/102211017	Full View
Diplomatic relations	Mongolia. United States. 1987 Jan. 27. Mongolia. United States. Department of State.	Dept. of State : For sale by the Supt. of Docs., U.S. G.P.O.,	1994	S 9.10:11457	google	UCR	https://catalog.hathitrust.org/Record/102211018	Full View
Nuclear risk reduction	Soviet Union. United States. 1989 Sept. 23. Soviet Union. United States. Department of State.	Dept. of State : For sale by the Supt. of Docs., U.S. G.P.O.,	1994	S 9.10:11458	google	UCR	https://catalog.hathitrust.org/Record/102211019	Full View
Aviation, transport services	Spain. United States. 1973 February 20. 1989 May 31. Spain. United States. Department of State.	Dept. of State : For sale by the Supt. of Docs., U.S. G.P.O.,	1993	S 9.10:11672	google	UCR	https://catalog.hathitrust.org/Record/102211033	Full View
Loving, caring, sharing, living	United States. Action.	ACTION (Service Corps),	1976	AA 1.11:4500.7/2	google	UCR	https://catalog.hathitrust.org/Record/102210926	Limited View
Estimates of the population of Alaska boroughs, census areas, and metropolitan areas, July 1, 1981, to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1987	C 3.186:P-26/85-AK-C	google	UCR	https://catalog.hathitrust.org/Record/102210968	Full View
Estimates of the population of Alabama counties and metropolitan areas, July 1, 1981, to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1988	C 3.186:P-26/85-AL-C	google	UCR	https://catalog.hathitrust.org/Record/102210969	Full View
Estimates of the population of Arkansas counties and metropolitan areas, July 1, 1981, to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1987	C 3.186:P-26/85-AR-C	google	UCR	https://catalog.hathitrust.org/Record/102210970	Full View
Estimates of the population of Colorado counties and metropolitan areas, July 1, 1981 to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1987	C 3.186:P-26/85-CO-C	google	UCR	https://catalog.hathitrust.org/Record/102210971	Full View
Estimates of the population of Connecticut counties and metropolitan areas, July 1, 1981 to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1987	C 3.186:P-26/85-CT-C	google	UCR	https://catalog.hathitrust.org/Record/102210972	Full View
Estimates of the population of Delaware counties and metropolitan areas, July 1, 1981 to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1987	C 3.186:P-26/85-DE-C	google	UCR	https://catalog.hathitrust.org/Record/102210973	Full View
Estimates of the population of Florida counties and metropolitan areas, July 1, 1981 to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1987	C 3.186:P-26/85-FL-C	google	UCR	https://catalog.hathitrust.org/Record/102210974	Full View
Estimates of the population of Georgia counties and metropolitan areas, July 1, 1981, to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1987	C 3.186:P-26/85-GA-C	google	UCR	https://catalog.hathitrust.org/Record/102210975	Full View
Estimates of the population of Hawaii counties and metropolitan areas, July 1, 1981, to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.,	1987	C 3.186:P-26/85-HI-C	google	UCR	https://catalog.hathitrust.org/Record/102210976	Full View
Estimates of the population of Iowa counties and metropolitan areas, July 1, 1981, to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1987	C 3.186:P-26/85-IA-C	google	UCR	https://catalog.hathitrust.org/Record/102210977	Full View
Estimates of the population of Idaho counties and metropolitan areas, July 1, 1981, to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1987	C 3.186:P-26/85-ID-C	google	UCR	https://catalog.hathitrust.org/Record/102210978	Full View
Estimates of the population of Illinois counties and metropolitan areas, July 1, 1981, to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1987	C 3.186:P-26/85-IL-C	google	UCR	https://catalog.hathitrust.org/Record/102210979	Full View
Estimates of the population of Indiana counties and metropolitan areas, July 1, 1981, to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1987	C 3.186:P-26/85-IN-C	google	UCR	https://catalog.hathitrust.org/Record/102210980	Full View
Estimates of the population of Kansas counties and metropolitan areas, July 1, 1981, to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1988	C 3.186:P-26/85-KS-C	google	UCR	https://catalog.hathitrust.org/Record/102210981	Full View
Estimates of the population of Louisiana parishes and metropolitan areas, July 1, 1981, to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1987	C 3.186:P-26/85-LA-C	google	UCR	https://catalog.hathitrust.org/Record/102210982	Full View
Estimates of the population of Massachusetts counties and metropolitan areas, July 1, 1981, to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1987	C 3.186:P-26/85-MA-C	google	UCR	https://catalog.hathitrust.org/Record/102210983	Full View
Estimates of the population of Maryland counties and metropolitan areas, July 1, 1981, to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1987	C 3.186:P-26/85-MD-C	google	UCR	https://catalog.hathitrust.org/Record/102210984	Full View
Estimates of the population of Michigan counties and metropolitan areas, July 1, 1981, to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1988	C 3.186:P-26/85-MI-C	google	UCR	https://catalog.hathitrust.org/Record/102210985	Full View
Estimates of the population of Missouri counties and metropolitan areas, July 1, 1981, to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1987	C 3.186:P-26/85-MO-C	google	UCR	https://catalog.hathitrust.org/Record/102210986	Full View
Estimates of the population of Mississippi counties and metropolitan areas, July 1, 1981, to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1987	C 3.186:P-26/85-MS-C	google	UCR	https://catalog.hathitrust.org/Record/102210987	Full View
Estimates of the population of New Jersey counties and metropolitan areas, July 1, 1981, to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1988	C 3.186:P-26/85-NJ-C	google	UCR	https://catalog.hathitrust.org/Record/102210988	Full View
Estimates of the population of New Mexico counties and metropolitan areas, July 1, 1981, to 1985	United States. Bureau of the Census.	U.S. Dept. of Commerce, Bureau of the Census : [For sale by the Supt. of Docs., U.S. G.P.O.],	1988	C 3.186:P-26/85-NM-C	google	UCR	https://catalog.hathitrust.org/Record/102210989	Full View
