title	author	publisher	pub_date	sudoc	digagent	contributor	ht_link	availability
Soil survey of Morrill County, Nebraska	University of Nebraska--Lincoln. Conservation and Survey Division. United States. Soil Conservation Service.	The Service,	1985	A 57.38:M 83/4	google	UCR	https://catalog.hathitrust.org/Record/102283707	Full View
Soil survey of Montour County, Pennsylvania	Eckenrode, Joseph J. Pennsylvania State University. College of Agriculture. Pennsylvania. State Conservation Commission. United States. Soil Conservation Service.	The Service,	1985	A 57.38:M 76/13	google	UCR	https://catalog.hathitrust.org/Record/102283713	Full View
Soil survey of Miner County, South Dakota	Alexander, Jerald L. South Dakota Agricultural Experiment Station. United States. Soil Conservation Service.	The Service,	1984	A 57.38:M 66/2	google	UCR	https://catalog.hathitrust.org/Record/102283714	Full View
Soil survey of Mercer and Summers Counties, West Virginia	West Virginia University. Agricultural and Forestry Experiment Station. United States. Soil Conservation Service.	The Service,	1984	A 57.38:M 53/5	google	UCR	https://catalog.hathitrust.org/Record/102283717	Full View
Soil survey of Clinton County, Missouri	Minor, Paul E. Davis, Keith O. University of Missouri--Columbia. Agricultural Experiment Station. United States. Soil Conservation Service.	United States, Dept. of Agriculture, Soil Conservation Service in cooperation with Missouri Agricultural Experiment Station,	1983	A 57.38:C 61/5	google	UCR	https://catalog.hathitrust.org/Record/102283721	Full View
Publications List, S.Prt. 103-93, 103-2 Committee Print				Y 4.EN 2:S.PRT.103-93	google	UCR	https://catalog.hathitrust.org/Record/102139844	Full View
The utility role in cogeneration and small power production	United States. Congress. House. Committee on Energy and Commerce. Subcommittee on Energy Conservation and Power.	U.S. G.P.O.,	1981	Y 4.En 2/3:97-56	google	UCR	https://catalog.hathitrust.org/Record/102139815	Full View
Status of competition and deregulation in the telecommunications industry	United States. Congress. House. Committee on Energy and Commerce. Subcommittee on Telecommunications, Consumer Protection, and Finance.	U.S. G.P.O.,	1981	Y 4.En 2/3:97-29	google	UCR	https://catalog.hathitrust.org/Record/102139819	Full View
Consolidated Rail Corporation	United States. Congress. House. Committee on Energy and Commerce. Subcommittee on Commerce, Transportation, and Tourism.	U.S. G.P.O.,	1981	Y 4.En 2/3:97-20	google	UCR	https://catalog.hathitrust.org/Record/102139820	Full View
Pacific Northwest Electric Power Planning and Conservation Act	United States. Congress. House. Committee on Energy and Commerce. Subcommittee on Oversight and Investigations. United States. Congress. House. Committee on Energy and Commerce. Subcommittee on Energy Conservation and Power.	U.S. G.P.O.,	1982	Y 4.En 2/3:97-111	google	UCR	https://catalog.hathitrust.org/Record/102139808	Full View
Clinch River breeder reactor	United States. Congress. House. Committee on Energy and Commerce. Subcommittee on Oversight and Investigations.	U.S. G.P.O.,	1982	Y 4.En 2/3:97-79	google	UCR	https://catalog.hathitrust.org/Record/102139811	Full View
Role of OMB in regulation	United States. Congress. House. Committee on Energy and Commerce. Subcommittee on Oversight and Investigations.	U.S. G.P.O.,	1982	Y 4.En 2/3:97-70	google	UCR	https://catalog.hathitrust.org/Record/102139812	Full View
User needs and concerns in telecommunications marketplace	United States. Congress. House. Committee on Energy and Commerce. Subcommittee on Telecommunications, Consumer Protection, and Finance.	U.S. G.P.O.,	1982	Y 4.En 2/3:97-60	google	UCR	https://catalog.hathitrust.org/Record/102139814	Full View
Savings incentives	United States. Congress. Senate. Committee on Finance. Subcommittee on Savings, Pensions, and Investment Policy.	U.S. G.P.O.,	1981	Y 4.F 49:Sa 9	google	UCR	https://catalog.hathitrust.org/Record/102139832	Full View
Health manpower legislation	United States. Congress. House. Committee on Energy and Commerce. Subcommittee on Health and the Environment.	U.S. G.P.O.,	1981	Y 4.En 2/3:97-5	google	UCR	https://catalog.hathitrust.org/Record/102139816	Full View
Public broadcasting oversight of 1981	United States. Congress. House. Committee on Energy and Commerce. Subcommittee on Telecommunications, Consumer Protection, and Finance.	U.S. G.P.O.,	1981	Y 4.En 2/3:97-3	google	UCR	https://catalog.hathitrust.org/Record/102139818	Full View
Nondiscrimination in Insurance Act of 1983	United States. Congress. House. Committee on Energy and Commerce. Subcommittee on Commerce, Transportation, and Tourism.	U.S. G.P.O.,	1983	Y 4.En 2/3:98-35	google	UCR	https://catalog.hathitrust.org/Record/102139863	Full View
DOE enforcement	United States. Congress. House. Committee on Energy and Commerce. Subcommittee on Oversight and Investigations. United States. Congress. House. Committee on Energy and Commerce. Subcommittee on Fossil and Synthetic Fuels. United States. Congress. House. Committee on Energy and Commerce. Subcommittee on Energy Conservation and Power.	U.S. G.P.O.,	1981	Y 4.En 2/3:97-201 A-B, Y 4.En 2/3:97-30	google	UCR	https://catalog.hathitrust.org/Record/102139817	Full View
Quackery, a $10 billion scandal	United States. Congress. House. Select Committee on Aging. Subcommittee on Health and Long-Term Care.	U.S. G.P.O.,	1984	Y 4.Ag 4/2:Q 2	google	UCR	https://catalog.hathitrust.org/Record/102139846	Full View
Development of pump characteristics from field tests	Brown, Richard J. Rogers, David C. Engineering and Research Center (U.S.). Division of Design. Water Conveyance Branch.	Water Conveyance Branch, Division of Design, Engineering and Research Center, U.S. Dept. of the Interior, Bureau of Reclamation ; Available from the National Technical Information Service,	1979	I 27.60:79-1	google	UCR	https://catalog.hathitrust.org/Record/102283730	Full View
Development and application of a physically based distributed parameter rainfall runoff model in the Gunnison River Basin	Ryan, Tom, P.E. United States. Bureau of Reclamation. Denver Office. Technical Service Center.	U.S. Bureau of Reclamation, Denver Office,	1996		google	UCR	https://catalog.hathitrust.org/Record/102283727	Full View
Hydraulic model studies of Crystal Dam spillway and outlet works, Colorado River Storage Project	Burgi, P. H. Fujimoto, Satoshi, 1928-, joint author. Engineering and Research Center.	U.S. Dept. of the Interior, Bureau of Reclamation,	1973		google	UCR	https://catalog.hathitrust.org/Record/102283728	Full View
Ground-water level data and preliminary potentiometric-surface maps, Yucca Mountain and vicinity, Nye County, Nevada	Robison, J. H. Geological Survey (U.S.) United States. Department of Energy.	U.S. Geological Survey,	1984		google	UCR	https://catalog.hathitrust.org/Record/102283729	Full View
An evaluation of oil and grease contamination associated with dredged material containment areas	Engineering-Science, inc.	Waterways Experiment Station ;	1977		google	UCR	https://catalog.hathitrust.org/Record/102199041	Full View
Feasibility of inland disposal of dewatered dredged material	SCS Engineers.	Waterways Experiment Station ;	1977		google	UCR	https://catalog.hathitrust.org/Record/102199043	Full View
Impact of fluid mud dredged material on benthic communities of the tidal James River, Virginia	Diaz, R. J. Boesch, Donald F. joint author. Virginia Institute of Marine Science. Division of Biological Oceanography.	Waterways Experiment Station ;	1977		google	UCR	https://catalog.hathitrust.org/Record/102199049	Full View
The flora of dredged material sites in Navigation Pool 8 of the Upper Mississippi River : final report	Ziegler, S R. Sohmer, S. H. joint author. University of Wisconsin--La Crosse.	Waterways Experiment Station ;	1977		google	UCR	https://catalog.hathitrust.org/Record/102283738	Full View
Suspect carcinogens in water supplies	United States. Environmental Protection Agency. Office of Research and Development.	U.S. Environmental Protection Agency, Office of Research and Development,	1975		google	UCR	https://catalog.hathitrust.org/Record/102283758	Full View
Proceedings	Conference on Point-of-Use Treatment of Drinking Water (1987 : Cincinnati, Ohio) American Water Works Association. United States. Environmental Protection Agency. Office of Drinking Water. Water Engineering Research Laboratory. Drinking Water Research Division.	U.S. Environmental Protection Agency, Water Engineering Research Laboratory,	1988		google	UCR	https://catalog.hathitrust.org/Record/102283759	Full View
Nitrate removal for small public water systems	SMC-MARTIN Inc. United States. Office of Drinking Water.	The Office,	1983	EP 1.2:N 63/7	google	UCR	https://catalog.hathitrust.org/Record/102283760	Full View
Side-channel spillway and outlet works for San Antonio Dam	Barela, Dave A. United States. Army. Corps of Engineers. Los Angeles District.	U.S. Army Engineer District, Los Angeles, Corps of Engineers,	1978	D 103.59:2-106	google	UCR	https://catalog.hathitrust.org/Record/102283732	Full View
Feasibility study of general crust management as a technique for increasing capacity of dredged material containment areas	Brown, K. W. Thompson, Louis Jean, joint author. Waterways Experiment Station (U.S.) United States. Army. Corps of Engineers.	Dept. of Defense, Dept. of the Army, Corps of Engineers, Waterways Experiment Station, Environmental Effects Laboratory ;	1977		google	UCR	https://catalog.hathitrust.org/Record/102283736	Full View
Containment area management to promote natural dewatering of fine-grained dredged material	Bartos, Michael J.	Dept. of Defense, Dept. of the Army, Corps of Engineers, Environmental Effects Laboratory ;	1977		google	UCR	https://catalog.hathitrust.org/Record/102283737	Full View
Mineral cycling in salt marsh-estuarine ecosystems	Gunnison, Douglas.	Waterways Experiment Station ;	1978		google	UCR	https://catalog.hathitrust.org/Record/102283739	Full View
An Act to Promote the Adoption of Children in Foster Care	United States.	U.S. G.P.O. : Supt. of Docs., U.S. G.P.O., distributor,	1997	AE 2.110:105-89	google	UCR	https://catalog.hathitrust.org/Record/102283556	Full View
Improved eductors for sand bypassing	Williams, Gregory L. Neilans, Peter Jay. Clausner, James E. Dredging Research Program. U.S. Army Engineer Waterways Experiment Station. United States. Army. Corps of Engineers.	U.S. Army Engineer Waterways Experiment Station,	1994		google	UCR	https://catalog.hathitrust.org/Record/102283733	Full View
Perimeter dike raising with dewatered fine-grained dredged material at Upper Polecat Bay Disposal Area, Mobile, Alabama	Haliburton, T. Allan. Langan, J Patrick, joint author. Fowler, Jack, joint author. United States. Army. Corps of Engineers. United States. Army. Corps of Engineers. Mobile District.	Waterways Experiment Station ; available from National Technical Information Service,	1978		google	UCR	https://catalog.hathitrust.org/Record/102283734	Full View
Trickle irrigation in the Eastern United States	Ross, David S. Northeast Regional Agricultural Engineering Service.	Cooperative Extension, Northeast Regional Agricultural Engineering Service,	1981		google	UCR	https://catalog.hathitrust.org/Record/102283741	Full View
Oxygenation of dredged material by direct injection of oxygen and air during open-water pipeline disposal	Neal, R W. Johnson, J C, joint author. Pojasek, Robert B. , 1941- joint author. JBF Scientific Corp. Waterways Experiment Station (U.S.) United States. Army. Corps of Engineers.	Dept. of Defense, Dept. of the Army, Corps of Engineers, Waterways Experiment Station, Environmental Effects Laboratory ;	1977		google	UCR	https://catalog.hathitrust.org/Record/102283735	Full View
The quality of our nation's water	United States. Environmental Protection Agency. Office of Water.	U.S. Environmental Protection Agency, Office of Water,	1992		google	UCR	https://catalog.hathitrust.org/Record/102283742	Full View
National water quality inventory	United States. Congress. United States. Environmental Protection Agency. Office of Water.	U.S. Environmental Protection Agency, Office of Water,	1995		google	UCR	https://catalog.hathitrust.org/Record/102283743	Full View
Comparative health effects assessment of drinking water treatment technologies	United States. Environmental Protection Agency. Office of Drinking Water.	U. S. Environmental Protection Agency, Office of Drinking Water,	1988		google	UCR	https://catalog.hathitrust.org/Record/102283744	Full View
Overview of the health effects of selected munitions chemicals	Roberts, Welford C. United States. Environmental Protection Agency. Office of Water.	U.S. Environmental Protection Agency, Office of Water,	1993		google	UCR	https://catalog.hathitrust.org/Record/102283745	Full View
Ambient water quality criteria derivation methodology human health	United States. Environmental Protection Agency. Office of Water.	United States Environmental Protection Agency,	1998		google	UCR	https://catalog.hathitrust.org/Record/102283746	Full View
Health risks to fetuses, infants, and children	United States. Environmental Protection Agency. Health and Ecological Criteria Division.	U. S. Environmental Protection Agency,	1998		google	UCR	https://catalog.hathitrust.org/Record/102283747	Full View
Documentation for HARO3, a computer program for the modeling of water quality parameters in steady multi-dimensional natural aquatic systems	Chapra, Steven C. United States. Environmental Protection Agency. Systems Analysis Section.	U.S. Environmental Protection Agency,	1974		google	UCR	https://catalog.hathitrust.org/Record/102283751	Full View
A time-dependent, two-dimensional mathematical model for simulating the hydraulic, thermal, and water quality characteristics in shallow water bodies	Siman-Tov, Moshe. Oak Ridge National Laboratory.	Oak Ridge National Laboratory,	1974		google	UCR	https://catalog.hathitrust.org/Record/102283752	Full View
Additional and revised thermochemical data and computer code for WATEQ2	Ball, J. W. Jenne, Everett A., 1930- Nordstorm, D. Kirk. Geological Survey (U.S.). Water Resources Division. Geological Survey (U.S.)	U.S. Geological Survey,	1980		google	UCR	https://catalog.hathitrust.org/Record/102283755	Full View
